url_length,domain_length,dot_count,hyphen_count,at_symbol,has_ip,https,digit_count,suspicious_words,subdomain_count,label
63,37,3,0,0,0,1,1,0,2,0
54,32,2,0,0,0,1,0,0,0,0
31,31,2,1,0,0,1,3,0,1,0
75,34,1,1,0,0,1,0,0,0,0
31,17,1,0,0,0,1,1,0,2,0
59,23,2,1,0,0,1,0,0,2,0
58,18,2,0,0,0,1,6,0,2,0
77,37,3,0,0,0,1,5,0,1,0
47,20,3,0,0,0,1,3,0,0,0
30,39,3,0,0,0,1,7,0,2,0
37,23,3,0,0,0,1,0,0,2,0
34,21,1,0,0,0,1,6,0,2,0
66,17,3,1,0,0,1,5,0,1,0
24,36,2,1,0,0,1,2,0,2,0
38,32,1,0,0,0,1,6,0,1,0
29,35,2,0,0,0,1,5,0,2,0
33,37,2,0,0,0,1,1,0,1,0
60,11,2,0,0,0,1,6,0,1,0
62,10,1,0,0,0,1,0,0,1,0
32,18,3,1,0,0,1,1,0,1,0
78,26,2,1,0,0,1,0,0,0,0
76,18,3,1,0,0,1,5,0,1,0
27,11,1,1,0,0,1,6,0,0,0
72,36,3,1,0,0,1,6,0,1,0
54,20,3,0,0,0,1,0,0,0,0
47,37,3,0,0,0,1,6,0,0,0
66,36,1,0,0,0,1,4,0,1,0
20,21,1,0,0,0,1,5,0,1,0
79,27,3,0,0,0,1,7,0,2,0
78,37,1,0,0,0,1,0,0,2,0
45,30,1,1,0,0,1,7,0,0,0
76,22,3,1,0,0,1,7,0,2,0
77,22,1,1,0,0,1,0,0,2,0
76,14,2,1,0,0,1,3,0,0,0
73,13,2,0,0,0,1,0,0,2,0
55,17,2,1,0,0,1,5,0,1,0
72,27,2,0,0,0,1,3,0,2,0
31,37,1,1,0,0,1,1,0,1,0
53,30,3,0,0,0,1,1,0,1,0
55,12,2,1,0,0,1,1,0,1,0
68,26,1,1,0,0,1,4,0,0,0
25,32,1,0,0,0,1,2,0,2,0
79,29,3,0,0,0,1,1,0,1,0
36,11,2,0,0,0,1,2,0,0,0
36,19,3,0,0,0,1,4,0,0,0
52,36,2,0,0,0,1,1,0,0,0
78,39,3,1,0,0,1,1,0,0,0
45,16,3,1,0,0,1,1,0,0,0
36,36,1,1,0,0,1,1,0,1,0
48,37,2,0,0,0,1,0,0,2,0
53,16,3,1,0,0,1,1,0,0,0
50,33,3,1,0,0,1,7,0,1,0
67,17,3,1,0,0,1,4,0,0,0
42,16,2,0,0,0,1,1,0,1,0
31,29,3,0,0,0,1,4,0,0,0
38,24,3,1,0,0,1,4,0,1,0
72,13,2,0,0,0,1,0,0,2,0
36,17,2,1,0,0,1,4,0,2,0
26,33,2,1,0,0,1,1,0,2,0
69,37,2,1,0,0,1,0,0,1,0
50,12,1,0,0,0,1,7,0,0,0
20,34,3,0,0,0,1,5,0,1,0
22,14,1,0,0,0,1,5,0,1,0
57,11,1,0,0,0,1,3,0,0,0
60,14,1,1,0,0,1,6,0,0,0
48,38,1,0,0,0,1,5,0,2,0
30,33,2,0,0,0,1,6,0,0,0
22,36,2,0,0,0,1,2,0,1,0
33,28,1,0,0,0,1,3,0,0,0
44,19,3,1,0,0,1,4,0,0,0
40,14,3,0,0,0,1,5,0,2,0
31,38,3,0,0,0,1,6,0,2,0
76,23,3,0,0,0,1,1,0,1,0
26,16,2,1,0,0,1,7,0,2,0
22,13,1,0,0,0,1,0,0,0,0
72,37,3,1,0,0,1,7,0,2,0
52,12,1,1,0,0,1,3,0,2,0
42,32,1,1,0,0,1,0,0,0,0
77,17,3,1,0,0,1,4,0,0,0
55,23,3,1,0,0,1,3,0,1,0
27,33,3,1,0,0,1,5,0,1,0
41,17,1,0,0,0,1,4,0,0,0
77,23,2,0,0,0,1,2,0,2,0
66,13,1,1,0,0,1,2,0,0,0
30,38,3,0,0,0,1,0,0,1,0
49,34,3,1,0,0,1,6,0,0,0
73,24,3,1,0,0,1,7,0,0,0
26,29,3,0,0,0,1,1,0,2,0
60,16,3,1,0,0,1,1,0,0,0
75,36,3,0,0,0,1,3,0,1,0
71,19,2,0,0,0,1,0,0,1,0
28,33,3,0,0,0,1,3,0,2,0
40,39,1,0,0,0,1,1,0,0,0
66,39,3,1,0,0,1,3,0,0,0
47,34,3,0,0,0,1,7,0,1,0
67,10,2,0,0,0,1,6,0,0,0
47,14,2,0,0,0,1,1,0,2,0
20,32,1,0,0,0,1,5,0,0,0
44,27,3,0,0,0,1,4,0,0,0
26,22,1,1,0,0,1,2,0,0,0
41,26,1,1,0,0,1,6,0,0,0
77,11,1,0,0,0,1,7,0,1,0
21,21,2,1,0,0,1,1,0,2,0
70,34,3,0,0,0,1,5,0,1,0
50,27,1,0,0,0,1,6,0,1,0
28,34,2,0,0,0,1,2,0,1,0
35,27,3,1,0,0,1,6,0,0,0
79,29,3,0,0,0,1,3,0,2,0
36,38,3,0,0,0,1,7,0,2,0
43,31,1,1,0,0,1,1,0,1,0
53,37,2,1,0,0,1,3,0,1,0
48,10,2,1,0,0,1,1,0,0,0
78,10,3,1,0,0,1,1,0,0,0
55,16,3,1,0,0,1,2,0,0,0
30,31,2,0,0,0,1,5,0,0,0
76,19,1,0,0,0,1,0,0,0,0
40,22,2,0,0,0,1,1,0,2,0
47,17,3,0,0,0,1,6,0,0,0
35,30,2,0,0,0,1,4,0,0,0
23,34,1,0,0,0,1,6,0,1,0
62,37,1,1,0,0,1,6,0,1,0
36,26,1,0,0,0,1,0,0,1,0
74,11,2,1,0,0,1,4,0,1,0
26,21,1,1,0,0,1,6,0,2,0
77,16,2,0,0,0,1,6,0,0,0
61,38,1,1,0,0,1,2,0,2,0
70,17,1,0,0,0,1,5,0,0,0
30,12,3,0,0,0,1,2,0,2,0
29,32,1,1,0,0,1,7,0,0,0
44,34,1,0,0,0,1,7,0,2,0
53,37,1,0,0,0,1,1,0,1,0
21,20,3,1,0,0,1,6,0,0,0
79,20,1,0,0,0,1,6,0,0,0
51,20,3,0,0,0,1,7,0,2,0
76,37,1,1,0,0,1,0,0,1,0
38,11,1,0,0,0,1,0,0,0,0
46,21,3,0,0,0,1,0,0,0,0
31,34,2,0,0,0,1,5,0,0,0
46,30,3,0,0,0,1,4,0,1,0
44,19,2,1,0,0,1,7,0,2,0
68,19,3,1,0,0,1,2,0,1,0
43,14,3,1,0,0,1,4,0,2,0
22,29,3,0,0,0,1,4,0,0,0
37,21,2,1,0,0,1,2,0,2,0
57,25,1,0,0,0,1,5,0,2,0
39,21,1,0,0,0,1,5,0,2,0
52,32,2,0,0,0,1,5,0,1,0
56,39,2,0,0,0,1,5,0,0,0
69,15,3,1,0,0,1,2,0,0,0
74,11,2,0,0,0,1,4,0,2,0
21,20,1,0,0,0,1,1,0,2,0
75,22,2,0,0,0,1,7,0,2,0
58,16,3,0,0,0,1,6,0,1,0
69,18,3,0,0,0,1,2,0,0,0
61,36,1,1,0,0,1,4,0,0,0
43,12,3,0,0,0,1,3,0,2,0
54,30,2,0,0,0,1,0,0,2,0
38,34,2,0,0,0,1,1,0,1,0
39,33,2,0,0,0,1,2,0,1,0
76,29,2,1,0,0,1,4,0,2,0
30,25,3,1,0,0,1,2,0,1,0
60,10,3,1,0,0,1,2,0,2,0
59,13,1,0,0,0,1,5,0,2,0
26,12,1,1,0,0,1,2,0,2,0
59,20,1,0,0,0,1,4,0,0,0
49,24,1,1,0,0,1,0,0,0,0
72,27,2,1,0,0,1,7,0,0,0
32,12,1,0,0,0,1,1,0,1,0
63,31,3,0,0,0,1,7,0,2,0
25,25,3,1,0,0,1,4,0,2,0
30,39,2,1,0,0,1,4,0,2,0
20,38,1,1,0,0,1,6,0,1,0
65,33,3,0,0,0,1,2,0,2,0
63,35,3,1,0,0,1,7,0,2,0
39,39,3,1,0,0,1,5,0,2,0
48,19,3,0,0,0,1,0,0,2,0
32,20,1,0,0,0,1,0,0,0,0
78,33,1,0,0,0,1,2,0,0,0
37,14,2,0,0,0,1,5,0,1,0
36,30,3,0,0,0,1,5,0,0,0
43,29,2,1,0,0,1,0,0,2,0
52,13,3,0,0,0,1,2,0,2,0
71,11,3,1,0,0,1,6,0,2,0
41,31,3,0,0,0,1,6,0,2,0
29,12,2,1,0,0,1,7,0,1,0
27,35,2,1,0,0,1,6,0,2,0
48,32,3,0,0,0,1,5,0,1,0
63,16,2,1,0,0,1,7,0,1,0
56,32,1,0,0,0,1,5,0,2,0
52,23,1,0,0,0,1,4,0,2,0
46,26,2,1,0,0,1,6,0,0,0
74,13,2,0,0,0,1,7,0,1,0
48,28,2,1,0,0,1,4,0,1,0
66,22,1,1,0,0,1,7,0,1,0
72,25,2,1,0,0,1,0,0,2,0
37,32,2,1,0,0,1,6,0,0,0
28,33,1,1,0,0,1,3,0,0,0
27,24,1,0,0,0,1,2,0,0,0
78,26,1,0,0,0,1,3,0,0,0
50,12,3,0,0,0,1,7,0,1,0
30,17,3,1,0,0,1,2,0,2,0
62,14,2,0,0,0,1,5,0,1,0
37,20,3,1,0,0,1,4,0,2,0
46,33,1,1,0,0,1,5,0,0,0
61,32,3,1,0,0,1,1,0,1,0
55,34,3,1,0,0,1,2,0,0,0
28,12,1,0,0,0,1,3,0,0,0
21,37,1,1,0,0,1,4,0,0,0
56,25,3,0,0,0,1,6,0,0,0
35,14,3,0,0,0,1,2,0,2,0
46,17,2,1,0,0,1,1,0,1,0
75,18,3,0,0,0,1,4,0,1,0
69,24,1,1,0,0,1,1,0,0,0
49,22,1,1,0,0,1,2,0,0,0
67,19,1,0,0,0,1,6,0,0,0
78,23,1,1,0,0,1,2,0,0,0
66,17,1,1,0,0,1,6,0,0,0
53,29,2,1,0,0,1,2,0,1,0
73,36,3,1,0,0,1,2,0,1,0
38,28,3,0,0,0,1,3,0,2,0
78,13,3,0,0,0,1,5,0,0,0
53,12,3,1,0,0,1,5,0,0,0
56,28,2,1,0,0,1,1,0,2,0
50,32,3,0,0,0,1,2,0,0,0
23,34,2,0,0,0,1,7,0,2,0
41,29,2,1,0,0,1,7,0,2,0
69,24,3,1,0,0,1,0,0,1,0
63,36,3,1,0,0,1,2,0,2,0
79,27,3,0,0,0,1,1,0,0,0
43,26,2,1,0,0,1,7,0,1,0
38,33,2,0,0,0,1,1,0,0,0
67,20,3,1,0,0,1,5,0,2,0
56,20,2,1,0,0,1,5,0,2,0
39,17,2,1,0,0,1,3,0,0,0
74,12,2,0,0,0,1,1,0,2,0
32,20,3,1,0,0,1,3,0,1,0
29,39,3,0,0,0,1,6,0,2,0
55,38,3,1,0,0,1,4,0,2,0
45,21,3,1,0,0,1,0,0,1,0
38,17,3,0,0,0,1,5,0,2,0
36,22,3,0,0,0,1,2,0,0,0
33,35,2,0,0,0,1,7,0,0,0
24,18,2,1,0,0,1,5,0,1,0
38,20,1,1,0,0,1,3,0,1,0
45,31,2,0,0,0,1,3,0,2,0
25,32,1,0,0,0,1,3,0,1,0
32,13,2,1,0,0,1,4,0,2,0
48,11,3,0,0,0,1,2,0,0,0
32,10,2,0,0,0,1,6,0,2,0
47,34,2,1,0,0,1,5,0,2,0
51,32,3,0,0,0,1,5,0,1,0
54,19,3,0,0,0,1,1,0,1,0
78,34,3,1,0,0,1,6,0,2,0
44,20,3,1,0,0,1,4,0,2,0
20,24,3,1,0,0,1,4,0,0,0
42,16,2,1,0,0,1,2,0,2,0
36,13,2,0,0,0,1,4,0,2,0
78,16,1,1,0,0,1,7,0,2,0
53,16,2,0,0,0,1,7,0,2,0
21,24,3,0,0,0,1,3,0,2,0
33,13,3,0,0,0,1,1,0,1,0
30,15,3,0,0,0,1,3,0,0,0
34,19,3,1,0,0,1,2,0,0,0
23,23,2,0,0,0,1,2,0,1,0
43,36,1,0,0,0,1,2,0,1,0
66,38,1,0,0,0,1,5,0,1,0
78,25,2,1,0,0,1,0,0,2,0
20,29,2,1,0,0,1,6,0,2,0
26,29,2,0,0,0,1,7,0,1,0
65,30,3,1,0,0,1,5,0,1,0
21,32,3,1,0,0,1,1,0,2,0
20,18,3,1,0,0,1,6,0,1,0
38,24,2,0,0,0,1,0,0,1,0
36,25,3,0,0,0,1,1,0,1,0
52,35,1,0,0,0,1,1,0,0,0
38,33,1,0,0,0,1,0,0,0,0
60,21,1,1,0,0,1,3,0,0,0
49,34,3,1,0,0,1,2,0,0,0
55,21,1,0,0,0,1,7,0,0,0
40,19,3,1,0,0,1,7,0,2,0
51,39,2,1,0,0,1,5,0,2,0
66,36,3,1,0,0,1,0,0,0,0
53,33,1,1,0,0,1,5,0,1,0
72,20,3,1,0,0,1,2,0,0,0
34,23,1,1,0,0,1,4,0,0,0
33,11,2,0,0,0,1,3,0,2,0
62,29,2,0,0,0,1,6,0,1,0
42,10,3,0,0,0,1,2,0,0,0
25,17,2,1,0,0,1,4,0,2,0
65,16,2,0,0,0,1,1,0,0,0
26,36,3,1,0,0,1,7,0,0,0
41,23,1,1,0,0,1,2,0,1,0
51,22,3,1,0,0,1,2,0,2,0
36,23,2,0,0,0,1,1,0,0,0
52,26,2,0,0,0,1,7,0,2,0
52,20,2,1,0,0,1,3,0,0,0
33,23,2,1,0,0,1,1,0,1,0
31,29,2,0,0,0,1,1,0,1,0
55,13,1,1,0,0,1,1,0,2,0
76,17,3,0,0,0,1,2,0,1,0
50,13,2,1,0,0,1,5,0,0,0
66,18,2,1,0,0,1,3,0,0,0
38,32,3,1,0,0,1,2,0,2,0
28,30,2,0,0,0,1,2,0,0,0
67,25,2,0,0,0,1,3,0,2,0
76,23,1,0,0,0,1,2,0,2,0
49,24,3,0,0,0,1,2,0,0,0
71,33,1,0,0,0,1,1,0,0,0
38,22,3,0,0,0,1,1,0,0,0
32,25,1,1,0,0,1,4,0,1,0
23,23,1,1,0,0,1,3,0,2,0
33,14,2,1,0,0,1,0,0,1,0
65,11,3,0,0,0,1,5,0,1,0
27,27,1,1,0,0,1,4,0,1,0
24,32,1,1,0,0,1,1,0,2,0
55,32,1,0,0,0,1,0,0,0,0
36,24,3,0,0,0,1,2,0,2,0
28,23,1,1,0,0,1,0,0,1,0
52,14,3,0,0,0,1,3,0,1,0
25,29,2,0,0,0,1,4,0,1,0
56,27,2,1,0,0,1,5,0,2,0
78,39,3,1,0,0,1,3,0,1,0
59,31,3,0,0,0,1,5,0,2,0
70,25,1,1,0,0,1,0,0,2,0
69,35,2,0,0,0,1,6,0,2,0
43,14,2,0,0,0,1,4,0,2,0
26,23,3,0,0,0,1,1,0,1,0
46,13,2,1,0,0,1,7,0,1,0
71,20,2,0,0,0,1,2,0,2,0
65,10,3,0,0,0,1,6,0,2,0
77,28,1,0,0,0,1,7,0,1,0
47,17,2,0,0,0,1,5,0,2,0
36,17,1,0,0,0,1,1,0,0,0
52,13,2,0,0,0,1,5,0,1,0
28,38,3,0,0,0,1,6,0,0,0
43,12,2,0,0,0,1,2,0,1,0
37,30,2,1,0,0,1,1,0,2,0
69,22,1,1,0,0,1,3,0,2,0
23,32,2,1,0,0,1,2,0,0,0
62,27,2,1,0,0,1,1,0,1,0
75,14,3,1,0,0,1,7,0,0,0
39,28,3,0,0,0,1,3,0,2,0
42,29,2,0,0,0,1,7,0,1,0
41,39,3,1,0,0,1,5,0,1,0
79,35,1,1,0,0,1,2,0,1,0
65,28,2,1,0,0,1,4,0,1,0
21,32,3,0,0,0,1,0,0,1,0
34,26,2,0,0,0,1,3,0,0,0
39,24,2,0,0,0,1,7,0,1,0
39,13,1,1,0,0,1,4,0,0,0
46,17,2,0,0,0,1,0,0,1,0
56,16,3,1,0,0,1,3,0,0,0
68,10,3,0,0,0,1,5,0,1,0
60,19,3,1,0,0,1,3,0,2,0
36,31,3,0,0,0,1,0,0,2,0
67,29,3,1,0,0,1,0,0,2,0
66,22,2,0,0,0,1,2,0,2,0
68,14,3,1,0,0,1,5,0,0,0
31,17,3,0,0,0,1,4,0,1,0
66,20,3,0,0,0,1,5,0,2,0
53,21,1,0,0,0,1,4,0,2,0
40,27,1,1,0,0,1,1,0,0,0
43,28,3,0,0,0,1,7,0,1,0
74,33,1,1,0,0,1,0,0,0,0
59,11,1,0,0,0,1,6,0,1,0
70,30,3,1,0,0,1,3,0,1,0
62,15,3,0,0,0,1,5,0,2,0
28,20,2,0,0,0,1,4,0,1,0
46,20,1,1,0,0,1,3,0,0,0
68,36,3,0,0,0,1,2,0,1,0
44,39,2,1,0,0,1,7,0,1,0
32,30,1,1,0,0,1,0,0,1,0
49,32,1,0,0,0,1,3,0,0,0
27,30,2,0,0,0,1,4,0,2,0
28,28,2,0,0,0,1,7,0,0,0
22,17,1,0,0,0,1,5,0,2,0
53,15,3,0,0,0,1,0,0,2,0
36,25,2,1,0,0,1,6,0,0,0
57,28,2,1,0,0,1,3,0,2,0
33,18,3,1,0,0,1,3,0,2,0
37,31,2,0,0,0,1,4,0,0,0
67,14,3,0,0,0,1,1,0,2,0
64,28,1,0,0,0,1,3,0,2,0
50,13,1,1,0,0,1,0,0,2,0
46,31,1,0,0,0,1,0,0,0,0
77,30,3,0,0,0,1,1,0,1,0
27,26,3,1,0,0,1,4,0,0,0
76,26,3,0,0,0,1,4,0,2,0
46,13,1,1,0,0,1,2,0,2,0
76,31,1,0,0,0,1,5,0,1,0
60,28,2,0,0,0,1,2,0,0,0
60,29,3,0,0,0,1,7,0,0,0
31,12,1,1,0,0,1,7,0,2,0
73,13,2,1,0,0,1,4,0,0,0
26,25,2,0,0,0,1,6,0,2,0
62,30,3,1,0,0,1,7,0,0,0
67,30,3,1,0,0,1,6,0,0,0
43,10,1,1,0,0,1,7,0,0,0
24,28,1,1,0,0,1,6,0,0,0
69,23,1,0,0,0,1,2,0,2,0
35,22,1,1,0,0,1,2,0,2,0
63,16,1,1,0,0,1,4,0,0,0
28,34,2,0,0,0,1,6,0,2,0
63,34,3,0,0,0,1,7,0,2,0
57,23,2,1,0,0,1,6,0,0,0
30,35,3,1,0,0,1,1,0,2,0
30,28,3,1,0,0,1,4,0,1,0
69,21,3,0,0,0,1,0,0,2,0
38,36,3,0,0,0,1,0,0,0,0
63,23,2,1,0,0,1,2,0,2,0
49,39,3,1,0,0,1,4,0,1,0
30,37,2,0,0,0,1,2,0,0,0
73,33,3,0,0,0,1,3,0,2,0
78,17,2,0,0,0,1,0,0,2,0
25,20,3,1,0,0,1,5,0,2,0
52,22,1,1,0,0,1,6,0,1,0
30,23,2,0,0,0,1,6,0,2,0
42,11,2,1,0,0,1,5,0,2,0
71,12,3,1,0,0,1,4,0,0,0
29,17,1,0,0,0,1,1,0,0,0
63,37,2,1,0,0,1,7,0,1,0
36,32,3,0,0,0,1,0,0,2,0
51,30,1,0,0,0,1,7,0,1,0
37,14,2,1,0,0,1,2,0,2,0
39,21,2,1,0,0,1,5,0,0,0
60,16,3,0,0,0,1,7,0,1,0
70,23,2,1,0,0,1,7,0,0,0
67,10,1,1,0,0,1,5,0,0,0
23,36,2,0,0,0,1,1,0,1,0
25,11,2,0,0,0,1,1,0,1,0
71,32,1,0,0,0,1,4,0,0,0
36,18,1,0,0,0,1,1,0,0,0
71,29,2,1,0,0,1,6,0,2,0
54,31,1,1,0,0,1,2,0,0,0
56,30,3,0,0,0,1,5,0,0,0
54,24,1,0,0,0,1,3,0,0,0
35,26,1,1,0,0,1,2,0,0,0
55,14,2,1,0,0,1,4,0,2,0
57,20,2,1,0,0,1,3,0,2,0
34,38,3,1,0,0,1,3,0,0,0
33,30,3,0,0,0,1,4,0,2,0
22,26,2,1,0,0,1,4,0,2,0
48,34,1,0,0,0,1,5,0,1,0
21,22,2,0,0,0,1,5,0,0,0
30,32,2,1,0,0,1,6,0,0,0
78,35,3,1,0,0,1,2,0,0,0
45,36,1,0,0,0,1,2,0,0,0
40,19,3,0,0,0,1,2,0,2,0
43,11,2,1,0,0,1,0,0,2,0
53,14,2,0,0,0,1,7,0,2,0
76,23,2,0,0,0,1,7,0,1,0
42,35,2,1,0,0,1,7,0,1,0
48,14,1,0,0,0,1,0,0,0,0
61,11,1,1,0,0,1,6,0,1,0
61,10,3,0,0,0,1,4,0,1,0
79,27,1,1,0,0,1,7,0,2,0
40,27,1,1,0,0,1,6,0,1,0
73,15,2,1,0,0,1,2,0,0,0
41,13,1,0,0,0,1,0,0,0,0
56,39,1,0,0,0,1,2,0,1,0
31,35,2,0,0,0,1,2,0,1,0
38,32,2,0,0,0,1,1,0,2,0
50,17,3,1,0,0,1,0,0,0,0
59,31,1,1,0,0,1,2,0,0,0
71,36,1,0,0,0,1,4,0,1,0
65,37,2,1,0,0,1,7,0,1,0
68,15,2,1,0,0,1,6,0,1,0
67,36,3,0,0,0,1,7,0,2,0
60,29,1,0,0,0,1,7,0,1,0
74,13,3,1,0,0,1,7,0,2,0
46,31,3,1,0,0,1,0,0,1,0
49,28,2,1,0,0,1,3,0,0,0
44,30,3,1,0,0,1,4,0,0,0
41,34,3,1,0,0,1,0,0,2,0
39,30,3,1,0,0,1,4,0,2,0
79,26,1,1,0,0,1,6,0,2,0
46,22,2,1,0,0,1,6,0,0,0
51,12,1,0,0,0,1,6,0,0,0
60,18,3,0,0,0,1,2,0,2,0
57,35,2,0,0,0,1,0,0,2,0
44,14,3,1,0,0,1,1,0,0,0
65,22,2,0,0,0,1,2,0,0,0
49,24,2,1,0,0,1,7,0,1,0
30,34,1,1,0,0,1,5,0,1,0
70,37,1,1,0,0,1,6,0,1,0
69,29,2,1,0,0,1,6,0,1,0
30,29,1,1,0,0,1,3,0,0,0
67,13,3,0,0,0,1,4,0,1,0
74,24,1,0,0,0,1,3,0,1,0
73,17,1,0,0,0,1,7,0,2,0
39,18,3,1,0,0,1,5,0,1,0
70,18,1,1,0,0,1,2,0,0,0
62,21,2,0,0,0,1,4,0,1,0
53,34,2,1,0,0,1,1,0,2,0
41,36,3,1,0,0,1,7,0,2,0
38,20,2,1,0,0,1,2,0,2,0
56,22,3,1,0,0,1,6,0,0,0
25,39,3,1,0,0,1,4,0,2,0
21,38,2,1,0,0,1,2,0,1,0
71,26,1,1,0,0,1,7,0,1,0
40,28,1,1,0,0,1,0,0,1,0
53,28,1,0,0,0,1,5,0,1,0
72,13,2,1,0,0,1,1,0,1,0
27,36,1,1,0,0,1,3,0,2,0
30,11,1,0,0,0,1,1,0,2,0
41,34,2,1,0,0,1,3,0,1,0
54,34,2,0,0,0,1,3,0,2,0
41,32,3,0,0,0,1,1,0,2,0
46,21,2,1,0,0,1,2,0,0,0
62,38,1,1,0,0,1,4,0,1,0
68,21,2,0,0,0,1,2,0,1,0
47,35,3,0,0,0,1,0,0,0,0
66,12,1,0,0,0,1,5,0,2,0
74,25,2,0,0,0,1,3,0,0,0
25,25,3,0,0,0,1,2,0,2,0
49,16,2,1,0,0,1,0,0,2,0
56,22,2,0,0,0,1,1,0,0,0
20,32,3,0,0,0,1,5,0,0,0
32,27,1,0,0,0,1,2,0,0,0
29,13,1,0,0,0,1,7,0,1,0
72,17,1,1,0,0,1,7,0,1,0
42,15,2,0,0,0,1,4,0,0,0
36,18,3,0,0,0,1,2,0,1,0
77,37,2,0,0,0,1,1,0,0,0
65,16,1,1,0,0,1,5,0,1,0
51,25,3,1,0,0,1,2,0,1,0
53,35,1,1,0,0,1,4,0,0,0
48,33,2,0,0,0,1,0,0,0,0
59,37,2,0,0,0,1,6,0,1,0
26,27,1,0,0,0,1,2,0,0,0
25,19,3,1,0,0,1,0,0,2,0
61,22,3,0,0,0,1,1,0,1,0
21,10,3,1,0,0,1,4,0,1,0
56,22,1,0,0,0,1,6,0,1,0
61,12,3,1,0,0,1,6,0,1,0
20,33,1,1,0,0,1,6,0,0,0
79,29,1,1,0,0,1,1,0,0,0
20,18,2,1,0,0,1,2,0,2,0
66,20,2,0,0,0,1,7,0,2,0
72,39,1,0,0,0,1,4,0,0,0
27,19,2,1,0,0,1,3,0,1,0
36,27,1,1,0,0,1,4,0,0,0
64,19,3,1,0,0,1,4,0,1,0
76,14,2,1,0,0,1,2,0,0,0
69,39,1,0,0,0,1,4,0,1,0
56,12,2,0,0,0,1,1,0,0,0
77,18,3,1,0,0,1,5,0,1,0
35,22,3,1,0,0,1,2,0,0,0
44,31,2,1,0,0,1,7,0,2,0
54,18,3,0,0,0,1,7,0,1,0
61,34,3,0,0,0,1,2,0,1,0
37,38,2,1,0,0,1,4,0,2,0
73,20,2,0,0,0,1,5,0,2,0
60,20,1,0,0,0,1,4,0,2,0
24,31,3,0,0,0,1,1,0,1,0
61,14,3,1,0,0,1,6,0,0,0
53,22,3,1,0,0,1,4,0,0,0
59,30,2,1,0,0,1,7,0,1,0
33,18,1,0,0,0,1,5,0,0,0
79,20,3,0,0,0,1,2,0,0,0
76,35,1,1,0,0,1,6,0,0,0
57,18,3,1,0,0,1,1,0,1,0
32,26,2,1,0,0,1,7,0,1,0
43,37,2,1,0,0,1,5,0,1,0
60,24,1,1,0,0,1,7,0,1,0
58,12,2,1,0,0,1,1,0,2,0
62,39,1,0,0,0,1,2,0,2,0
37,20,2,1,0,0,1,4,0,2,0
66,33,2,0,0,0,1,7,0,1,0
49,19,1,0,0,0,1,0,0,2,0
32,15,1,0,0,0,1,3,0,2,0
54,12,1,1,0,0,1,2,0,0,0
62,18,2,1,0,0,1,2,0,2,0
47,37,2,0,0,0,1,4,0,2,0
76,33,2,1,0,0,1,7,0,0,0
55,35,2,0,0,0,1,3,0,0,0
50,17,1,0,0,0,1,4,0,2,0
55,37,3,0,0,0,1,6,0,0,0
57,32,3,1,0,0,1,7,0,1,0
24,13,2,0,0,0,1,5,0,1,0
50,39,2,1,0,0,1,4,0,2,0
76,27,2,0,0,0,1,0,0,0,0
29,24,3,1,0,0,1,7,0,2,0
52,24,2,1,0,0,1,5,0,0,0
47,12,3,1,0,0,1,3,0,2,0
57,13,3,1,0,0,1,5,0,1,0
69,17,2,0,0,0,1,6,0,2,0
29,39,3,1,0,0,1,5,0,2,0
71,39,3,1,0,0,1,2,0,0,0
26,12,2,1,0,0,1,1,0,1,0
73,38,2,0,0,0,1,6,0,2,0
24,30,2,1,0,0,1,1,0,1,0
75,10,3,1,0,0,1,4,0,0,0
24,31,3,0,0,0,1,0,0,2,0
31,25,2,0,0,0,1,1,0,1,0
39,12,2,0,0,0,1,3,0,2,0
62,21,2,0,0,0,1,1,0,2,0
39,11,2,1,0,0,1,1,0,0,0
61,29,1,1,0,0,1,3,0,1,0
25,20,3,0,0,0,1,0,0,1,0
40,24,1,0,0,0,1,3,0,2,0
40,33,2,0,0,0,1,1,0,2,0
66,28,2,1,0,0,1,7,0,0,0
20,20,2,0,0,0,1,7,0,2,0
22,38,1,1,0,0,1,1,0,1,0
42,21,2,0,0,0,1,1,0,0,0
50,37,1,0,0,0,1,6,0,2,0
24,19,1,0,0,0,1,4,0,2,0
39,36,3,0,0,0,1,4,0,1,0
50,36,2,0,0,0,1,4,0,2,0
73,10,3,1,0,0,1,5,0,2,0
55,29,2,0,0,0,1,6,0,0,0
65,13,1,1,0,0,1,6,0,0,0
33,18,1,1,0,0,1,2,0,1,0
62,27,1,0,0,0,1,2,0,1,0
63,28,1,0,0,0,1,7,0,2,0
38,30,3,0,0,0,1,2,0,1,0
52,38,3,1,0,0,1,4,0,1,0
58,20,2,0,0,0,1,7,0,1,0
59,27,3,0,0,0,1,5,0,2,0
77,10,1,0,0,0,1,7,0,2,0
23,26,1,0,0,0,1,2,0,0,0
25,17,2,1,0,0,1,1,0,0,0
36,19,1,0,0,0,1,0,0,1,0
27,31,2,1,0,0,1,6,0,1,0
35,10,3,0,0,0,1,1,0,1,0
24,30,2,1,0,0,1,1,0,2,0
31,15,1,0,0,0,1,0,0,0,0
54,23,3,0,0,0,1,6,0,1,0
62,10,2,0,0,0,1,7,0,2,0
32,39,3,0,0,0,1,5,0,0,0
70,26,3,0,0,0,1,4,0,2,0
24,28,1,1,0,0,1,7,0,1,0
